198 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31822.652464 -33.411204 0.000000
199 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31764.298390 -35.718763 0.000000
200 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31742.849868 -33.206135 0.000000
201 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31804.480791 -30.329561 0.000000
202 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31757.046411 -23.285442 0.000000
203 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31784.480083 -29.308199 0.000000
204 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31807.460376 -24.439485 0.000000
205 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31778.592622 -29.428743 0.000000
206 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31860.962278 -32.070637 0.000000
207 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31854.091462 -34.143222 0.000000
208 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -32000.649098 -36.614971 0.000000
209 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31769.058719 -30.819260 0.000000
210 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31756.885803 -33.980012 0.000000
211 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31780.165204 -33.959469 0.000000
212 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31996.885520 -23.911813 0.000000
213 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31688.980434 -22.662096 0.000000
214 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31665.531630 -22.207762 0.000000
215 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31518.651558 -26.936500 0.000000
216 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31889.687075 -25.746358 0.000000
217 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31739.615117 -15.975676 0.000000
218 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31811.484650 -24.917917 0.000000
219 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31561.750043 -14.423316 0.000000
220 15 300.000000 -1.000000 0.360000 0.737000 0.400000 2.000000 0.000000 -31758.296841 -16.596289 0.000000
221 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31802.259166 -1.475130 0.000000
222 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31903.202527 -3.944492 0.000000
223 12 300.000000 -1.000000 0.090000 0.737000 0.400000 2.000000 0.000000 -31761.922522 -4.489263 0.000000
224 10 300.000000 -1.000000 0.000000 0.670000 0.400000 2.000000 0.000000 -31648.452825 12.833678 0.000000
225 9 300.000000 -1.000000 0.000000 0.603000 0.400000 2.000000 0.000000 -31787.480375 -10.907252 0.000000
226 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31754.928861 -16.413643 0.000000
227 15 300.000000 -1.000000 0.360000 0.737000 0.400000 2.000000 0.000000 -31814.250542 -23.269558 0.000000
228 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31765.479713 -8.507744 0.000000
229 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31891.375523 -6.888649 0.000000
230 11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31944.260571 -8.059436 0.000000
231 11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31633.401566 -4.237582 0.000000
232 11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31860.356401 -5.542679 0.000000
233 9 300.000000 -1.000000 0.000000 0.603000 0.400000 2.000000 0.000000 -31922.639566 -1.877329 0.000000
234 11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31805.218156 -10.557347 0.000000
235 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31715.035090 -14.838466 0.000000
236 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31779.761371 -25.924764 0.000000
237 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31776.495690 -21.017948 0.000000
238 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31753.993995 -28.920577 0.000000
239 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31805.699323 -11.890647 0.000000
240 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31862.724842 -20.217389 0.000000
241 15 300.000000 -1.000000 0.360000 0.737000 0.400000 2.000000 0.000000 -31835.249806 -17.793123 0.000000
